Date,Open,High,Low,Close,Adjusted Close,Volume
2010-07-19,3475.199951171875,3510.35009765625,3474.0,3500.60009765625,3500.60009765625,0
2010-07-20,3515.449951171875,3526.949951171875,3487.85009765625,3499.5,3499.5,0
2010-07-21,3507.050048828125,3513.14990234375,3494.10009765625,3500.39990234375,3500.39990234375,0
2010-07-22,3493.35009765625,3534.949951171875,3482.800048828125,3530.300048828125,3530.300048828125,0
2010-07-23,3547.800048828125,3554.550048828125,3525.60009765625,3541.85009765625,3541.85009765625,0
2010-07-26,3545.699951171875,3547.449951171875,3517.800048828125,3527.949951171875,3527.949951171875,0
2010-07-27,3530.64990234375,3536.14990234375,3492.85009765625,3516.75,3516.75,0
2010-07-28,3522.89990234375,3529.60009765625,3490.64990234375,3496.35009765625,3496.35009765625,0
2010-07-29,3483.550048828125,3488.85009765625,3468.199951171875,3474.199951171875,3474.199951171875,0
2010-07-30,3473.699951171875,3473.699951171875,3427.85009765625,3432.550048828125,3432.550048828125,0
2010-08-02,3450.699951171875,3471.25,3449.25,3460.25,3460.25,0
2010-08-03,3470.75,3473.949951171875,3452.699951171875,3469.449951171875,3469.449951171875,0
2010-08-04,3473.050048828125,3499.449951171875,3463.300048828125,3491.25,3491.25,0
2010-08-05,3492.35009765625,3502.800048828125,3472.449951171875,3478.35009765625,3478.35009765625,0
2010-08-06,3485.050048828125,3494.35009765625,3457.89990234375,3465.35009765625,3465.35009765625,0
2010-08-09,3465.550048828125,3512.949951171875,3465.550048828125,3510.0,3510.0,974100
2010-08-10,3512.89990234375,3516.800048828125,3482.89990234375,3492.85009765625,3492.85009765625,1095300
2010-08-11,3491.85009765625,3518.25,3468.10009765625,3471.75,3471.75,915700
2010-08-12,3449.75,3476.800048828125,3442.550048828125,3463.64990234375,3463.64990234375,982400
2010-08-13,3467.0,3494.800048828125,3467.0,3477.949951171875,3477.949951171875,954400
2010-08-16,3472.949951171875,3482.800048828125,3436.14990234375,3453.89990234375,3453.89990234375,1012200
2010-08-17,3449.949951171875,3469.10009765625,3438.699951171875,3443.0,3443.0,768700
