Date,Open,High,Low,Close,Adjusted Close,Volume
2002-07-01,21.367000579833984,22.466999053955078,21.367000579833984,22.28700065612793,16.010391235351562,87810
2002-07-02,21.3700008392334,22.783000946044922,21.3700008392334,22.520000457763672,16.17777442932129,588615
2002-07-03,22.267000198364258,22.799999237060547,21.933000564575195,22.732999801635742,16.33078384399414,162075
2002-07-04,22.66699981689453,23.33300018310547,22.66699981689453,22.966999053955078,16.498886108398438,266625
2002-07-05,23.399999618530273,25.0,23.33300018310547,24.05699920654297,17.281911849975586,408600
2002-07-08,24.003000259399414,24.867000579833984,24.003000259399414,24.503000259399414,17.602312088012695,165600
2002-07-09,24.399999618530273,24.639999389648438,24.0,24.30699920654297,17.461505889892578,74835
2002-07-10,24.003000259399414,24.600000381469727,23.746999740600586,24.46299934387207,17.573572158813477,93675
2002-07-11,24.267000198364258,24.267000198364258,22.399999618530273,24.05699920654297,17.54488754272461,61380
2002-07-12,24.33300018310547,24.33300018310547,23.66699981689453,23.80699920654297,17.362564086914062,63405
2002-07-15,24.132999420166016,24.132999420166016,23.05299949645996,23.232999801635742,16.943941116333008,42795
2002-07-16,23.65999984741211,23.65999984741211,23.0,23.177000045776367,16.90309715270996,107070
2002-07-17,22.933000564575195,22.982999801635742,22.020000457763672,22.44300079345703,16.3677921295166,114600
2002-07-18,23.33300018310547,23.33300018310547,21.466999053955078,22.51300048828125,16.418834686279297,88500
2002-07-19,22.132999420166016,22.66699981689453,20.732999801635742,22.027000427246094,16.06439781188965,104325
2002-07-22,22.0,22.533000946044922,21.66699981689453,22.226999282836914,16.21025848388672,86790
2002-07-23,22.33300018310547,22.65999984741211,22.0,22.26300048828125,16.23651695251465,52935
2002-07-24,20.799999237060547,22.933000564575195,20.799999237060547,22.37299919128418,16.316734313964844,34530
2002-07-25,21.867000579833984,23.600000381469727,21.867000579833984,23.05699920654297,16.81558609008789,188115
2002-07-26,23.0,23.433000564575195,22.33300018310547,22.753000259399414,16.593870162963867,420480
2002-07-29,22.867000579833984,23.600000381469727,22.066999435424805,22.23699951171875,16.217552185058594,235215
2002-07-30,22.360000610351562,22.66699981689453,21.33300018310547,21.520000457763672,15.6946439743042,70515
2002-07-31,20.132999420166016,22.799999237060547,20.132999420166016,21.91699981689453,15.984175682067871,247245
2002-08-01,22.382999420166016,22.382999420166016,21.402999877929688,21.69700050354004,15.823729515075684,36225
2002-08-02,20.66699981689453,21.993000030517578,20.66699981689453,21.683000564575195,15.813514709472656,18165
2002-08-05,21.299999237060547,22.1200008392334,21.299999237060547,22.017000198364258,16.05710220336914,95790
2002-08-06,21.982999801635742,22.299999237060547,21.982999801635742,22.003000259399414,16.046899795532227,72615
2002-08-07,21.399999618530273,22.459999084472656,21.399999618530273,22.253000259399414,16.22922134399414,64575
2002-08-08,22.260000228881836,22.533000946044922,22.07699966430664,22.40999984741211,16.34372901916504,130245
2002-08-09,21.767000198364258,22.533000946044922,21.767000198364258,22.413000106811523,16.34591293334961,62790
2002-08-12,22.066999435424805,22.663000106811523,22.066999435424805,22.243000030517578,16.2219295501709,31755
2002-08-13,22.08300018310547,22.600000381469727,22.08300018310547,22.367000579833984,16.312366485595703,64410
2002-08-14,21.466999053955078,25.267000198364258,21.466999053955078,22.30699920654297,16.268600463867188,71940
2002-08-15,22.30699920654297,22.30699920654297,22.30699920654297,22.30699920654297,16.268600463867188,0
2002-08-16,22.207000732421875,22.579999923706055,22.093000411987305,22.207000732421875,16.195680618286133,44520
2002-08-19,21.969999313354492,22.533000946044922,21.3700008392334,21.700000762939453,15.825915336608887,203220
2002-08-20,21.927000045776367,22.933000564575195,21.799999237060547,22.702999114990234,16.557409286499023,137910
2002-08-21,22.966999053955078,23.0,22.200000762939453,22.350000381469727,16.299972534179688,95760
2002-08-22,22.336999893188477,22.66699981689453,21.68000030517578,22.542999267578125,16.440711975097656,73305
2002-08-23,22.367000579833984,22.6200008392334,22.33300018310547,22.466999053955078,16.385290145874023,118755
2002-08-26,22.270000457763672,22.799999237060547,22.270000457763672,22.527000427246094,16.42905616760254,83790
2002-08-27,22.799999237060547,22.933000564575195,22.533000946044922,22.549999237060547,16.445823669433594,57975
2002-08-28,23.09000015258789,23.09000015258789,22.533000946044922,22.566999435424805,16.458227157592773,96015
2002-08-29,22.533000946044922,22.867000579833984,22.347000122070312,22.670000076293945,16.53333854675293,147930
2002-08-30,22.66699981689453,22.792999267578125,22.600000381469727,22.683000564575195,16.542821884155273,30945
2002-09-02,22.732999801635742,23.0,22.469999313354492,22.69300079345703,16.55011749267578,48225
2002-09-03,22.993000030517578,23.0,22.33300018310547,22.913000106811523,16.71055793762207,133830
2002-09-04,22.799999237060547,22.933000564575195,22.670000076293945,22.767000198364258,16.604080200195312,12720
2002-09-05,23.466999053955078,24.933000564575195,23.200000762939453,23.35700035095215,17.034374237060547,324420
2002-09-06,23.360000610351562,23.726999282836914,23.200000762939453,23.440000534057617,17.094900131225586,104160
2002-09-09,24.933000564575195,24.933000564575195,22.732999801635742,22.906999588012695,16.706180572509766,44100
2002-09-10,22.906999588012695,22.906999588012695,22.906999588012695,22.906999588012695,16.706180572509766,0
2002-09-11,23.132999420166016,23.229999542236328,22.66699981689453,22.729999542236328,16.577098846435547,318075
2002-09-12,23.299999237060547,23.299999237060547,22.670000076293945,22.85700035095215,16.669719696044922,75300
2002-09-13,22.066999435424805,23.066999435424805,22.066999435424805,22.966999053955078,16.74994468688965,22545
2002-09-16,22.66699981689453,23.059999465942383,22.66699981689453,22.8700008392334,16.67920684814453,72045
2002-09-17,22.867000579833984,22.96299934387207,22.746999740600586,22.867000579833984,16.677019119262695,31845
2002-09-18,22.867000579833984,23.0,22.816999435424805,22.966999053955078,16.74994468688965,57960
2002-09-19,23.0,23.132999420166016,22.60700035095215,23.023000717163086,16.79078483581543,287775
2002-09-20,24.0,24.0,22.739999771118164,22.80699920654297,16.633256912231445,25680
2002-09-23,22.716999053955078,22.982999801635742,22.639999389648438,22.66699981689453,16.531150817871094,18975
2002-09-24,22.700000762939453,23.33300018310547,22.60700035095215,23.246999740600586,16.954153060913086,503745
2002-09-25,22.966999053955078,23.0,22.75,22.809999465942383,16.63544273376465,10275
2002-09-26,24.66699981689453,24.66699981689453,22.670000076293945,22.84000015258789,16.657323837280273,7785
2002-09-27,23.260000228881836,23.260000228881836,22.83300018310547,22.927000045776367,16.720773696899414,15315
