Date,Open,High,Low,Close,Adjusted Close,Volume
2002-08-12,22.712499618530273,23.987499237060547,22.625,23.762500762939453,12.670819282531738,11239400
2002-08-13,24.25,24.25,23.149999618530273,23.325000762939453,12.437527656555176,3756368
2002-08-14,23.237499237060547,23.237499237060547,22.768749237060547,23.006250381469727,12.267565727233887,3964016
2002-08-15,23.006250381469727,23.006250381469727,23.006250381469727,23.006250381469727,12.267565727233887,0
2002-08-16,23.625,23.75,23.25,23.606250762939453,12.58750057220459,4848904
2002-08-19,24.0,24.549999237060547,23.912500381469727,24.381250381469727,13.000750541687012,8905448
2002-08-20,24.625,26.481250762939453,24.506250381469727,26.149999618530273,13.94389533996582,18255464
2002-08-21,26.237499237060547,26.875,25.024999618530273,25.231250762939453,13.453990936279297,18690008
2002-08-22,25.375,25.731250762939453,24.418750762939453,24.631250381469727,13.134054183959961,9790960
2002-08-23,24.75,25.274999618530273,24.174999237060547,24.774999618530273,13.210709571838379,12814424
2002-08-26,24.8125,25.424999237060547,24.4375,25.174999237060547,13.424002647399902,8253944
2002-08-27,25.475000381469727,25.743749618530273,23.631250381469727,23.768749237060547,12.674144744873047,13764544
2002-08-28,23.375,24.850000381469727,23.193750381469727,24.543750762939453,13.08739948272705,18886336
2002-08-29,24.387500762939453,25.487499237060547,24.1875,25.15625,13.413997650146484,17584928
2002-08-30,25.3125,25.75,24.03125,25.4375,13.563977241516113,28226144
2002-09-02,25.756250381469727,28.024999618530273,25.65625,27.1875,14.497121810913086,39154536
2002-09-03,27.225000381469727,27.225000381469727,26.03125,26.637500762939453,14.203847885131836,15785200
2002-09-04,26.0,26.712499618530273,25.318750381469727,26.412500381469727,14.083874702453613,25434152
2002-09-05,26.625,26.975000381469727,25.825000762939453,26.237499237060547,13.99055290222168,14348224
2002-09-06,25.625,26.212499618530273,25.125,25.431249618530273,13.560639381408691,10984336
2002-09-09,25.693750381469727,26.875,25.524999618530273,26.518749237060547,14.140525817871094,13656184
2002-09-10,26.518749237060547,26.518749237060547,26.518749237060547,26.518749237060547,14.140525817871094,0
2002-09-11,27.012500762939453,27.731250762939453,26.875,27.350000381469727,14.583767890930176,11303688
2002-09-12,27.481250762939453,27.481250762939453,26.643749237060547,26.78125,14.280492782592773,7920448
2002-09-13,26.475000381469727,26.537500381469727,25.081249237060547,25.356250762939453,13.520654678344727,8264520
2002-09-16,25.725000381469727,25.993749618530273,25.28125,25.375,13.53064250946045,7619640
2002-09-17,25.625,27.462499618530273,25.625,27.068750381469727,14.433793067932129,16517320
2002-09-18,26.737499237060547,26.862499237060547,25.831249237060547,26.112499237060547,13.92389965057373,13866808
2002-09-19,26.362499237060547,26.549999237060547,25.262500762939453,25.631250381469727,13.66728401184082,14604872
2002-09-20,25.0,26.5,24.762500762939453,26.225000381469727,13.983892440795898,21109560
2002-09-23,26.5,26.706249237060547,25.5625,26.0,13.863913536071777,15071736
2002-09-24,25.174999237060547,25.737499237060547,25.174999237060547,25.506250381469727,13.600631713867188,8139496
2002-09-25,24.75,26.25,24.75,26.112499237060547,13.92389965057373,13057920
2002-09-26,27.350000381469727,27.350000381469727,26.362499237060547,26.84375,14.313825607299805,12918456
2002-09-27,27.375,28.237499237060547,27.075000762939453,27.375,14.597102165222168,20531680
2002-09-30,27.012500762939453,27.25,25.793750762939453,26.293750762939453,14.020548820495605,11870704
2002-10-01,25.637500762939453,26.5,25.399999618530273,25.75,13.730605125427246,17145984
2002-10-02,25.75,25.75,25.75,25.75,13.730605125427246,0
2002-10-03,26.0,26.600000381469727,25.799999237060547,26.018749237060547,13.87391471862793,15460552
2002-10-04,26.125,26.212499618530273,24.200000762939453,24.581249237060547,13.107397079467773,33943336
2002-10-07,24.75,25.293750762939453,24.412500381469727,24.681249618530273,13.16071891784668,13186408
2002-10-08,24.674999237060547,25.931249618530273,24.625,25.512500762939453,13.603963851928711,17057016
2002-10-09,25.75,25.84375,24.631250381469727,24.793750762939453,13.220704078674316,14124008
2002-10-10,24.75,25.174999237060547,24.149999618530273,24.993749618530273,13.327354431152344,11842288
2002-10-11,25.512500762939453,25.837499618530273,24.950000762939453,25.512500762939453,13.603963851928711,12892512
2002-10-14,26.856250762939453,26.856250762939453,25.625,25.931249618530273,13.827251434326172,17501128
2002-10-15,25.931249618530273,25.931249618530273,25.931249618530273,25.931249618530273,13.827251434326172,0
2002-10-16,26.450000762939453,26.75,25.325000762939453,25.53125,13.613958358764648,11582552
2002-10-17,25.375,26.487499237060547,25.037500381469727,26.28125,14.117561340332031,17761400
2002-10-18,26.837499618530273,27.674999237060547,26.643749237060547,27.318750381469727,14.67487907409668,34027640
2002-10-21,27.3125,27.375,25.643749237060547,26.78125,14.386143684387207,29538288
2002-10-22,25.625,25.712499618530273,21.5625,21.887500762939453,11.75736141204834,125442440
2002-10-23,21.899999618530273,22.03125,20.581249237060547,20.887500762939453,11.22018814086914,90007952
2002-10-24,21.262500762939453,21.637500762939453,20.012500762939453,20.262500762939453,10.884455680847168,59089792
2002-10-25,20.049999237060547,20.674999237060547,19.731250762939453,20.431249618530273,10.975103378295898,49617192
2002-10-28,20.6875,20.862499237060547,20.125,20.293750762939453,10.9012451171875,31907544
2002-10-29,20.087499618530273,20.700000762939453,20.0625,20.53125,11.028817176818848,21697616
2002-10-30,20.731250762939453,20.962499618530273,19.78125,20.018749237060547,10.753524780273438,26527136
2002-10-31,20.431249618530273,20.799999237060547,20.262500762939453,20.418750762939453,10.968387603759766,18102504
2002-11-01,20.518749237060547,20.59375,19.168750762939453,20.0,10.743448257446289,25972520
2002-11-04,20.318750381469727,20.46875,20.0625,20.237499237060547,10.87102222442627,4551696
2002-11-05,20.262500762939453,20.5,19.6875,20.387500762939453,10.951602935791016,13458432
2002-11-06,20.387500762939453,20.387500762939453,20.387500762939453,20.387500762939453,10.951602935791016,0
2002-11-07,20.4375,20.737499237060547,20.243749618530273,20.424999237060547,10.971741676330566,17344632
2002-11-08,20.25,20.462499618530273,20.024999618530273,20.287500381469727,10.897887229919434,8507000
2002-11-11,21.162500381469727,21.731250762939453,20.568750381469727,20.662500381469727,11.09932804107666,40565424
2002-11-12,20.5625,20.5625,19.787500381469727,20.206249237060547,10.854241371154785,22490016
2002-11-13,20.15625,20.5625,19.606250762939453,20.28125,10.894530296325684,28266368
2002-11-14,20.506250381469727,21.125,20.28125,20.96875,11.263833045959473,27433208
