Date,Open,High,Low,Close,Adjusted Close,Volume
2011-07-12,3795.89990234375,3795.89990234375,3795.89990234375,3795.89990234375,3795.89990234375,0
2011-07-13,3837.31005859375,3837.31005859375,3837.31005859375,3837.31005859375,3837.31005859375,0
2011-07-14,3868.909912109375,3868.909912109375,3868.909912109375,3868.909912109375,3868.909912109375,0
2011-07-15,3868.909912109375,3868.909912109375,3868.909912109375,3868.909912109375,3868.909912109375,0
2011-07-18,3831.679931640625,3831.679931640625,3831.679931640625,3831.679931640625,3831.679931640625,0
2011-07-19,3854.300048828125,3854.300048828125,3854.300048828125,3854.300048828125,3854.300048828125,0
2011-07-20,3845.3798828125,3845.3798828125,3845.3798828125,3845.3798828125,3845.3798828125,0
2011-07-21,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,0
2011-07-22,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,0
2011-07-25,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,0
2011-07-26,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,0
2011-07-27,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,3824.43994140625,0
2011-07-28,3880.39990234375,3880.39990234375,3880.39990234375,3880.39990234375,3880.39990234375,0
2011-07-29,3793.06005859375,3793.06005859375,3793.06005859375,3793.06005859375,3793.06005859375,0
2011-08-01,3718.06005859375,3718.06005859375,3718.06005859375,3718.06005859375,3718.06005859375,0
2011-08-02,3680.52001953125,3680.52001953125,3680.52001953125,3680.52001953125,3680.52001953125,0
2011-08-03,3629.35009765625,3629.35009765625,3629.35009765625,3629.35009765625,3629.35009765625,0
2011-08-04,3629.260009765625,3629.260009765625,3629.260009765625,3629.260009765625,3629.260009765625,0
2011-08-05,3578.489990234375,3578.489990234375,3578.489990234375,3578.489990234375,3578.489990234375,0
2011-08-08,3486.22998046875,3486.22998046875,3486.22998046875,3486.22998046875,3486.22998046875,0
2011-08-09,3264.199951171875,3264.199951171875,3264.199951171875,3264.199951171875,3264.199951171875,0
2011-08-10,3264.199951171875,3264.199951171875,3264.199951171875,3264.199951171875,3264.199951171875,0
2011-08-11,3317.64990234375,3317.64990234375,3317.64990234375,3317.64990234375,3317.64990234375,0
2011-08-12,3317.64990234375,3317.64990234375,3317.64990234375,3317.64990234375,3317.64990234375,0
2011-08-16,3217.85009765625,3217.85009765625,3217.85009765625,3217.85009765625,3217.85009765625,0
2011-08-17,3241.469970703125,3241.469970703125,3241.469970703125,3241.469970703125,3241.469970703125,0
2011-08-18,3150.909912109375,3150.909912109375,3150.909912109375,3150.909912109375,3150.909912109375,0
2011-08-19,3141.72998046875,3141.72998046875,3141.72998046875,3141.72998046875,3141.72998046875,0
2011-08-22,3141.72998046875,3141.72998046875,3141.72998046875,3141.72998046875,3141.72998046875,0
2011-08-23,3202.6298828125,3202.6298828125,3202.6298828125,3202.6298828125,3202.6298828125,0
2011-08-24,3220.5400390625,3220.5400390625,3220.5400390625,3220.5400390625,3220.5400390625,0
2011-08-25,3144.199951171875,3144.199951171875,3144.199951171875,3144.199951171875,3144.199951171875,0
2011-08-26,3083.889892578125,3083.889892578125,3083.889892578125,3083.889892578125,3083.889892578125,0
